DATETIME,X,Y,Z
115727009,0.67,-0.03,9.58
115727009,0.85,0.17,9.46
115727011,0.67,0.22,9.83
115727011,0.43,0.02,9.70
115727013,0.54,-0.03,9.36
115727013,0.79,0.09,9.87
115727015,0.50,0.05,9.54
115727015,0.49,0.07,9.75
115727017,0.66,0.08,9.97
115727017,0.80,0.07,9.67
115727020,0.78,0.20,9.60
115727020,0.57,0.12,9.93
115727022,0.46,-0.06,9.77
115727023,0.60,0.03,9.43
115727024,0.86,0.16,9.78
115727024,0.69,0.08,9.94
115727026,0.59,0.11,9.66
115727026,0.72,0.07,9.91
115727028,0.77,0.09,9.69
115727029,0.68,0.15,9.54
115727031,0.56,0.08,9.95
115727031,0.48,-0.03,9.79
115727033,0.72,0.09,9.43
115727033,0.83,0.22,9.81
115727035,0.61,0.01,9.90
115727035,0.45,-0.10,9.47
115727037,0.70,-0.00,9.65
115727037,0.70,0.03,9.52
115727039,0.54,0.05,9.45
115727039,0.54,0.01,9.77
115727042,0.64,0.05,9.72
115727042,0.77,0.07,9.45
115727044,0.73,0.15,9.74
115727044,0.46,-0.05,9.89
115727046,0.47,-0.06,9.48
115727046,0.77,0.18,9.56
115727048,0.81,0.13,10.00
115727048,0.57,-0.02,9.62
115727050,0.61,0.06,9.90
115727050,0.72,0.01,9.85
115727053,0.70,0.07,9.54
115727053,0.59,0.07,9.86
115727055,0.52,-0.03,9.96
115727055,0.67,-0.05,9.54
115727057,0.80,0.13,9.56
115727057,0.73,0.13,9.90
115727059,0.48,-0.00,9.62
115727059,0.47,0.05,9.47
115727061,0.75,0.11,9.82
115727061,0.61,0.10,9.38
115727063,0.48,0.11,9.68
115727064,0.54,-0.06,9.92
115727066,0.74,0.03,9.53
115727066,0.82,0.14,9.62
115727067,0.61,0.04,9.90
115727067,0.37,-0.04,9.66
115727069,0.67,0.03,9.49
115727070,0.85,0.16,9.78
115727071,0.67,0.07,9.76
115727071,0.49,0.06,9.48
115727073,0.71,0.02,9.89
115727073,0.77,0.07,9.57
115727075,0.72,0.20,9.64
115727075,0.45,0.06,9.91
115727078,0.46,-0.11,9.70
115727080,0.77,0.03,9.56
115727080,0.82,0.18,9.95
115727082,0.61,0.06,9.92
115727082,0.45,0.00,9.48
115727084,0.66,0.09,9.72
115727084,0.77,0.07,9.84
115727086,0.68,0.08,9.62
115727087,0.55,-0.00,9.85
115727088,0.56,-0.04,9.69
115727088,0.81,0.11,9.54
115727090,0.71,0.18,9.87
115727091,0.45,-0.04,9.78
115727092,0.45,-0.07,9.49
115727093,0.80,0.12,9.74
115727095,0.87,0.13,9.85
115727095,0.61,0.10,9.52
115727097,0.53,0.10,9.64
115727098,0.78,0.02,9.61
115727100,0.79,0.16,9.56
115727100,0.66,0.09,9.91
115727102,0.43,-0.11,9.76
115727102,0.60,0.00,9.45
115727103,0.88,0.12,9.76
115727103,0.81,0.09,9.93
115727106,0.51,0.01,9.52
115727106,0.48,0.04,9.62
115727108,0.66,0.03,9.91
115727108,0.73,0.02,9.64
115727110,0.56,0.09,9.87
115727110,0.44,-0.03,9.76
115727113,0.70,0.06,9.50
115727113,0.87,0.18,9.72
115727115,0.63,0.06,9.80
115727115,0.43,-0.05,9.52
115727117,0.55,0.06,9.67
115727117,0.82,0.07,9.92
115727119,0.79,0.02,9.64
115727119,0.58,0.10,9.53
115727121,0.51,0.08,9.84
115727121,0.83,0.11,9.49
115727123,0.79,0.18,9.85
115727123,0.49,0.05,9.91
115727125,0.48,0.01,9.58
115727125,0.74,0.10,9.57
115727128,0.85,0.14,9.90
115727128,0.60,0.06,9.65
115727130,0.49,0.08,9.52
115727131,0.62,0.05,9.80
115727132,0.78,0.06,9.79
115727132,0.80,0.15,9.57
115727134,0.67,0.16,9.75
115727134,0.48,-0.06,9.51
115727136,0.90,0.13,9.70
115727136,0.75,0.14,9.91
115727139,0.46,-0.02,9.71
115727139,0.54,0.01,9.53
115727141,0.78,0.06,9.81
115727141,0.78,0.04,9.72
115727143,0.66,0.10,9.43
115727143,0.51,0.16,9.75
115727145,0.50,-0.06,9.87
115727145,0.69,0.02,9.54
115727147,0.67,0.14,9.92
115727147,0.40,-0.08,9.61
115727149,0.60,-0.05,9.49
115727149,0.86,0.10,9.84
115727151,0.72,0.10,9.76
115727151,0.53,0.09,9.46
115727153,0.54,0.09,9.75
115727153,0.61,-0.04,9.90
115727155,0.73,-0.01,9.53
115727156,0.74,0.18,9.59
115727158,0.51,0.07,9.91
115727158,0.70,0.05,9.52
115727160,0.88,0.14,9.87
115727160,0.63,0.11,9.83
115727162,0.44,0.01,9.44
115727162,0.58,0.08,9.73
115727164,0.79,0.01,9.84
115727164,0.81,0.05,9.49
115727166,0.69,0.13,9.69
115727166,0.51,-0.04,9.87
115727168,0.57,-0.06,9.60
115727171,0.87,0.11,9.48
115727171,0.49,0.01,9.78
115727173,0.46,-0.01,9.45
115727173,0.75,0.08,9.80
115727175,0.82,0.02,9.88
115727175,0.72,0.07,9.51
115727177,0.58,0.07,9.68
115727177,0.55,-0.03,9.92
115727179,0.69,-0.03,9.59
115727179,0.85,0.19,9.48
115727181,0.73,0.20,9.84
115727181,0.44,-0.03,9.80
115727183,0.89,0.11,9.79
115727183,0.80,0.11,9.80
115727185,0.51,0.03,9.48
115727185,0.47,0.06,9.61
115727187,0.65,0.02,9.88
115727187,0.79,0.02,9.60
115727189,0.74,0.10,9.47
115727190,0.51,0.10,9.82
115727192,0.43,-0.05,9.72
115727192,0.66,0.00,9.46
115727194,0.94,0.17,9.82
115727194,0.47,-0.07,9.55
115727196,0.55,0.02,9.73
115727196,0.79,0.11,9.95
115727198,0.75,0.08,9.65
115727198,0.60,0.10,9.58
115727200,0.49,0.06,9.84
115727200,0.52,-0.06,9.71
115727202,0.75,0.04,9.43
115727203,0.80,0.18,9.80
115727205,0.56,0.06,9.97
115727205,0.44,-0.09,9.59
115727207,0.85,0.16,9.93
115727207,0.67,0.05,9.69
115727210,0.51,0.07,9.62
115727210,0.53,0.04,9.86
115727212,0.68,0.00,9.75
115727212,0.76,0.14,9.53
115727214,0.69,0.23,9.83
115727214,0.42,0.00,9.92
115727216,0.46,-0.04,9.50
115727216,0.80,0.13,9.60
115727218,0.86,0.12,9.92
115727218,0.44,-0.00,9.64
115727220,0.63,0.02,9.89
115727220,0.73,0.03,9.68
115727222,0.67,0.12,9.44
115727222,0.52,0.12,9.79
115727225,0.50,-0.07,9.80
115727225,0.66,0.00,9.52
115727227,0.87,0.22,9.62
115727227,0.70,0.08,9.90
115727229,0.34,-0.04,9.64
115727229,0.50,0.00,9.58
115727231,0.71,0.04,9.80
115727231,0.55,0.07,9.46
115727233,0.51,0.07,9.76
115727233,0.56,0.01,9.88
115727235,0.74,0.03,9.54
115727235,0.78,0.19,9.69
115727237,0.58,0.11,10.01
115727237,0.41,-0.07,9.58
115727239,0.65,0.05,9.57
115727239,0.89,0.10,9.88
115727241,0.71,0.08,9.79
115727241,0.51,0.08,9.84
115727244,0.65,0.01,9.88
115727244,0.75,0.02,9.56
115727246,0.68,0.11,9.66
115727246,0.49,-0.02,9.90
115727248,0.49,-0.10,9.60
115727250,0.79,0.07,9.52
115727250,0.87,0.18,9.86
115727252,0.53,0.04,9.80
115727252,0.45,-0.06,9.51
115727254,0.59,0.05,9.76
115727254,0.67,0.05,9.50
115727257,0.55,0.11,9.66
115727257,0.48,-0.02,9.91
115727259,0.58,-0.04,9.67
115727259,0.84,0.14,9.59
115727261,0.75,0.13,9.87
115727261,0.37,-0.06,9.74
115727263,0.47,-0.02,9.45
115727263,0.75,0.16,9.74
115727265,0.88,0.14,9.93
115727265,0.62,0.02,9.63
115727267,0.61,0.04,9.90
115727267,0.73,0.01,9.60
115727269,0.80,0.20,9.50
115727269,0.61,0.20,9.88
115727271,0.34,-0.06,9.68
115727271,0.57,-0.03,9.42
115727274,0.80,0.17,9.81
115727274,0.69,0.08,9.91
115727276,0.45,0.00,9.51
115727276,0.54,0.09,9.68
115727278,0.68,0.07,10.00
115727278,0.71,0.11,9.57
115727280,0.49,0.09,9.96
115727281,0.47,-0.04,9.76
115727283,0.76,0.00,9.49
115727283,0.93,0.14,9.81
115727285,0.65,0.06,9.80
115727285,0.44,-0.02,9.43
115727287,0.62,0.04,9.67
115727287,0.83,0.07,9.88
115727289,0.68,0.03,9.62
115727289,0.61,0.09,9.44
115727291,0.66,-0.06,9.70
115727291,0.89,0.07,9.55
115727293,0.80,0.18,9.79
115727293,0.48,-0.02,9.90
115727295,0.48,-0.09,9.40
115727295,0.74,0.16,9.54
115727297,0.83,0.16,9.85
115727297,0.60,0.02,9.62
115727299,0.50,0.04,9.62
115727299,0.60,0.11,9.84
115727301,0.67,0.03,9.71
115727301,0.60,0.16,9.76
115727304,0.47,-0.02,9.80
115727305,0.56,0.00,9.46
115727307,0.84,0.18,9.68
115727307,0.78,0.10,9.90
115727308,0.50,-0.04,9.65
115727310,0.52,-0.01,9.54
115727311,0.74,0.12,9.85
115727312,0.80,0.11,9.77
115727312,0.68,0.11,9.50
115727314,0.52,0.12,9.75
115727314,0.75,-0.04,9.43
115727316,0.86,0.17,9.66
115727316,0.63,0.11,10.00
115727318,0.38,-0.03,9.59
115727318,0.55,0.11,9.53
115727320,0.79,0.13,9.82
115727320,0.71,0.04,9.76
115727323,0.55,0.07,9.49
115727323,0.50,0.06,9.71
115727325,0.62,-0.03,9.88
115727325,0.77,0.06,9.51
115727327,0.50,0.06,9.93
115727327,0.38,-0.08,9.60
115727329,0.71,0.06,9.49
115727329,0.85,0.17,9.86
115727331,0.59,0.05,9.86
115727331,0.41,0.06,9.56
115727334,0.56,0.06,9.78
115727334,0.69,0.06,9.88
115727336,0.74,0.02,9.47
115727337,0.68,0.16,9.58
115727338,0.49,0.03,9.93
115727338,0.52,-0.05,9.64
115727340,0.75,0.23,9.81
115727340,0.52,0.10,9.77
115727342,0.49,-0.01,9.46
115727342,0.83,0.10,9.73
115727344,0.82,0.06,9.91
115727345,0.60,0.02,9.58
115727346,0.51,0.04,9.74
115727347,0.53,-0.06,9.90
115727349,0.67,-0.04,9.66
115727349,0.87,0.12,9.51
115727351,0.41,0.01,9.82
115727351,0.60,0.03,9.51
115727353,0.88,0.14,9.84
115727353,0.73,0.12,9.97
115727355,0.50,0.02,9.48
115727355,0.51,0.02,9.55
115727357,0.68,0.00,9.89
115727357,0.74,0.04,9.65
115727360,0.73,0.14,9.57
115727360,0.50,0.09,9.86
115727362,0.42,-0.07,9.75
115727362,0.70,0.03,9.44
115727364,0.62,0.06,9.80
115727364,0.40,-0.10,9.56
115727366,0.56,0.05,9.68
115727367,0.75,0.09,9.96
115727369,0.68,0.03,9.70
115727369,0.65,0.11,9.53
115727371,0.51,0.00,9.90
115727371,0.63,-0.05,9.71
115727372,0.83,0.07,9.44
115727372,0.80,0.16,9.73
115727375,0.49,-0.01,9.85
115727375,0.68,0.11,9.56
115727377,0.82,0.10,9.92
115727378,0.60,0.04,9.63
115727379,0.48,0.01,9.50
115727380,0.53,0.01,9.85
115727382,0.67,0.00,9.76
115727382,0.76,0.10,9.54
115727384,0.70,0.14,9.77
115727384,0.49,-0.06,9.85
115727385,0.50,-0.09,9.51
115727386,0.84,0.10,9.67
115727387,0.52,0.05,9.56
115727387,0.50,0.03,9.54
115727390,0.72,0.09,9.90
115727390,0.75,0.01,9.74
115727391,0.68,0.12,9.54
115727392,0.52,0.17,9.89
115727394,0.46,-0.01,9.85
115727396,0.64,-0.01,9.46
115727396,0.85,0.16,9.75
115727398,0.75,0.13,9.97
115727398,0.42,-0.02,9.62
115727400,0.75,0.08,10.01
115727400,0.71,0.08,9.77
115727402,0.54,0.07,9.51
115727402,0.48,0.07,9.85
115727404,0.53,-0.05,9.90
115727404,0.73,0.02,9.51
115727406,0.77,0.19,9.74
115727407,0.52,0.05,9.96
115727409,0.41,-0.10,9.56
115727409,0.62,0.07,9.50
115727411,0.86,0.20,9.95
115727411,0.43,-0.00,9.53
115727413,0.55,0.04,9.83
115727414,0.71,0.02,9.85
115727416,0.74,0.08,9.54
115727416,0.70,0.17,9.67
115727418,0.47,0.04,9.94
115727418,0.46,-0.03,9.60
115727420,0.77,0.10,9.56
115727420,0.88,0.19,9.96
115727422,0.58,0.04,9.77
115727422,0.44,-0.04,9.48
115727424,0.80,0.12,9.92
115727424,0.67,0.11,9.58
115727426,0.55,0.07,9.68
115727426,0.50,0.02,9.93
115727428,0.65,0.01,9.62
115727429,0.83,0.17,9.53
115727431,0.69,0.20,9.89
115727431,0.41,-0.02,9.75
115727433,0.52,0.01,9.49
115727433,0.82,0.14,9.74
115727435,0.79,0.08,9.91
115727435,0.49,0.09,9.62
115727437,0.59,0.08,9.99
115727437,0.70,0.08,9.59
115727439,0.83,0.19,9.58
115727440,0.62,0.15,9.85
115727441,0.43,-0.07,9.70
115727442,0.65,0.04,9.43
115727444,0.88,0.20,9.80
115727444,0.72,0.17,9.96
115727446,0.45,-0.01,9.46
115727446,0.52,0.04,9.62
115727448,0.72,0.05,9.91
115727448,0.64,0.14,9.62
115727450,0.47,0.07,9.93
115727450,0.51,-0.11,9.81
115727452,0.83,0.01,9.52
115727452,0.88,0.17,9.84
115727454,0.55,-0.01,9.91
115727455,0.46,-0.07,9.42
115727457,0.68,0.07,9.56
115727457,0.87,0.09,9.89
115727459,0.78,0.06,9.64
115727459,0.48,0.03,9.90
115727460,0.62,-0.02,9.81
115727461,0.83,0.16,9.53
115727463,0.72,0.18,9.78
115727465,0.45,-0.03,9.84
115727465,0.45,-0.11,9.46
115727467,0.73,0.10,9.66
115727467,0.83,0.11,9.90
115727469,0.58,0.01,9.60
115727469,0.50,0.00,9.56
115727471,0.68,0.09,9.90
115727471,0.72,0.06,9.49
115727474,0.60,0.10,9.81
115727474,0.42,0.00,9.88
115727476,0.63,-0.05,9.45
115727476,0.86,0.14,9.62
115727478,0.74,0.14,9.92
115727478,0.42,-0.06,9.67
115727480,0.46,-0.01,9.58
115727480,0.81,0.07,9.93
115727483,0.79,0.07,9.78
115727483,0.61,0.12,9.46
115727485,0.61,-0.03,9.95
115727485,0.72,-0.01,9.56
115727487,0.78,0.11,9.61
115727487,0.58,0.07,9.95
115727489,0.38,-0.06,9.65
115727489,0.63,0.10,9.54
115727491,0.86,0.12,9.83
115727491,0.74,0.03,9.78
115727493,0.58,0.04,9.51
115727493,0.57,0.07,9.77
115727495,0.68,0.01,9.80
115727495,0.76,0.21,9.59
115727497,0.50,0.05,9.83
115727497,0.45,-0.09,9.49
115727499,0.73,0.11,9.57
115727499,0.83,0.19,9.98
115727501,0.60,0.04,9.82
115727501,0.45,-0.04,9.60
115727503,0.60,0.07,9.81
115727503,0.77,0.00,9.82
115727506,0.77,0.06,9.46
115727506,0.64,0.12,9.63
115727509,0.55,-0.04,9.68
115727509,0.85,0.09,9.57
115727511,0.76,0.12,9.94
115727511,0.41,0.01,9.67
115727512,0.44,-0.06,9.45
115727512,0.75,0.09,9.78
115727514,0.78,0.05,9.80
115727514,0.62,0.07,9.42
115727516,0.49,0.08,9.62
115727516,0.58,0.00,9.92
115727519,0.74,0.03,9.64
115727520,0.83,0.18,9.48
115727522,0.40,-0.06,9.74
115727522,0.58,0.00,9.50
115727523,0.85,0.18,9.78
115727524,0.75,0.10,9.88
115727526,0.46,0.00,9.50
115727526,0.56,0.06,9.61
115727527,0.68,0.05,9.91
115727528,0.75,0.07,9.55
115727530,0.71,0.15,9.56
115727530,0.53,0.07,9.94
115727532,0.40,-0.12,9.77
115727532,0.88,0.18,9.74
115727534,0.63,0.07,9.81
115727534,0.42,-0.03,9.55
115727537,0.68,0.06,9.67
115727537,0.85,0.03,9.86
115727539,0.75,0.04,9.64
115727539,0.61,0.09,9.55
115727540,0.50,0.05,9.83
115727541,0.60,-0.02,9.79
115727543,0.78,0.13,9.56
115727543,0.78,0.16,9.83
115727545,0.45,-0.00,9.46
115727547,0.73,0.12,9.63
115727547,0.85,0.12,9.88
115727548,0.60,0.03,9.55
115727549,0.46,0.05,9.62
115727551,0.59,0.02,9.90
115727551,0.74,0.03,9.73
115727553,0.84,0.11,9.52
115727553,0.67,0.13,9.75
115727555,0.45,-0.03,9.84
115727555,0.57,0.01,9.45
115727557,0.79,0.14,9.96
115727557,0.48,-0.01,9.67
115727559,0.43,0.05,9.52
115727559,0.72,0.03,9.84
115727561,0.75,0.01,9.76
115727562,0.67,0.05,9.50
115727564,0.48,0.11,9.84
115727564,0.50,-0.02,9.87
115727566,0.71,0.01,9.57
115727566,0.94,0.15,9.67
115727568,0.71,0.03,9.90
115727568,0.64,0.01,9.54
115727570,0.87,0.15,9.83
115727570,0.74,0.07,9.73
115727573,0.56,0.03,9.44
115727573,0.52,0.06,9.78
115727575,0.55,-0.03,9.84
115727575,0.77,0.04,9.56
115727577,0.79,0.15,9.67
115727577,0.52,0.04,9.92
115727579,0.44,-0.09,9.58
115727579,0.67,0.04,9.44
115727581,0.71,0.05,9.76
115727581,0.46,0.06,9.51
115727583,0.61,0.07,9.77
115727583,0.79,0.03,9.87
115727585,0.78,0.10,9.53
115727585,0.63,0.14,9.69
115727587,0.48,0.04,9.97
115727588,0.51,-0.04,9.69
115727590,0.82,0.10,9.56
115727590,0.80,0.20,9.93
115727591,0.51,-0.01,9.71
115727593,0.69,0.04,9.77
115727595,0.79,0.04,9.87
115727595,0.70,0.14,9.52
115727597,0.54,0.13,9.74
115727597,0.54,-0.05,9.97
115727599,0.67,-0.05,9.63
115727599,0.79,0.17,9.57
115727601,0.68,0.15,9.89
115727602,0.39,-0.03,9.73
115727603,0.52,-0.01,9.44
115727603,0.78,0.16,9.80
115727605,0.52,0.00,9.54
115727605,0.52,0.03,9.64
115727607,0.58,0.02,9.93
115727607,0.69,0.04,9.72
115727610,0.78,0.15,9.62
115727610,0.55,0.09,9.95
115727611,0.45,-0.04,9.81
115727611,0.72,0.07,9.49
115727614,0.90,0.20,9.78
115727614,0.71,0.11,9.90
115727616,0.48,0.03,9.51
115727616,0.80,0.09,9.96
115727618,0.79,0.08,9.61
115727618,0.67,0.12,9.62
115727620,0.54,0.04,9.90
115727621,0.57,-0.01,9.76
115727622,0.80,0.06,9.52
115727622,0.82,0.17,9.77
115727625,0.51,0.07,9.87
115727625,0.45,-0.06,9.51
115727627,0.73,0.07,9.64
115727627,0.85,0.07,9.88
115727629,0.73,0.00,9.61
115727629,0.57,0.03,9.86
115727631,0.69,0.01,9.69
115727631,0.80,0.11,9.53
115727633,0.63,0.09,9.83
115727633,0.45,-0.04,9.85
115727635,0.49,-0.03,9.44
115727637,0.75,0.14,9.60
115727637,0.85,0.11,9.90
115727639,0.56,0.01,9.62
115727639,0.48,0.06,9.51
115727641,0.66,0.05,9.86
115727641,0.75,0.12,9.57
115727643,0.58,0.12,9.84
115727643,0.48,-0.03,9.89
115727645,0.64,0.01,9.59
115727646,0.91,0.16,9.68
115727648,0.78,0.13,9.90
115727648,0.47,-0.04,9.62
115727650,0.57,0.04,9.57
115727650,0.86,0.09,9.92
115727652,0.79,0.06,9.78
115727652,0.63,0.05,9.47
115727654,0.57,-0.06,9.85
115727654,0.80,0.07,9.59
115727656,0.80,0.22,9.66
115727656,0.53,0.08,9.93
115727659,0.39,-0.07,9.62
115727659,0.65,0.08,9.64
115727661,0.79,0.12,9.91
115727661,0.66,0.07,9.70
115727663,0.45,0.07,9.44
115727663,0.56,0.00,9.81
115727665,0.71,0.01,9.84
115727665,0.69,0.09,9.65
115727667,0.46,0.05,9.90
115727667,0.48,-0.03,9.64
115727669,0.76,0.10,9.56
115727670,0.81,0.19,9.95
115727672,0.50,0.02,9.77
115727673,0.44,0.00,9.52
115727674,0.65,0.08,9.87
115727674,0.79,0.03,9.83
115727676,0.71,0.05,9.50
115727676,0.53,0.15,9.70
115727678,0.59,-0.03,9.61
115727678,0.84,0.09,9.57
115727680,0.76,0.11,9.87
115727680,0.41,-0.05,9.66
115727682,0.46,-0.02,9.44
115727682,0.78,0.11,9.80
115727684,0.80,0.08,9.78
115727685,0.58,0.04,9.46
115727687,0.50,0.07,9.75
115727687,0.56,-0.00,10.00
115727689,0.67,0.00,9.63
115727689,0.58,0.11,9.88
115727691,0.36,-0.09,9.79
115727691,0.58,-0.03,9.53
115727693,0.89,0.17,9.86
115727693,0.73,0.08,9.92
115727695,0.53,0.06,9.53
115727695,0.54,0.08,9.72
115727697,0.68,-0.00,9.93
115727698,0.76,0.06,9.56
115727700,0.68,0.20,9.57
115727700,0.54,0.13,9.95
115727702,0.77,0.06,9.54
115727702,0.85,0.20,9.83
115727704,0.56,0.10,9.87
115727704,0.43,-0.01,9.47
115727706,0.65,0.13,9.60
115727706,0.80,0.13,9.86
115727708,0.70,0.07,9.56
115727708,0.58,0.09,9.49
115727710,0.50,0.06,9.91
115727710,0.66,-0.05,9.66
115727711,0.86,0.10,9.48
115727714,0.44,-0.03,9.93
115727714,0.50,-0.08,9.51
115727716,0.80,0.09,9.58
115727716,0.86,0.12,9.87
115727719,0.58,0.02,9.60
115727719,0.48,0.08,9.56
115727721,0.63,0.08,9.84
115727721,0.75,0.03,9.68
115727723,0.77,0.15,9.44
115727723,0.64,0.17,9.84
115727725,0.50,-0.00,9.90
115727725,0.87,0.14,9.75
115727727,0.83,0.10,9.96
115727727,0.51,-0.02,9.58
115727729,0.51,0.06,9.55
115727729,0.74,0.09,9.95
115727732,0.77,0.06,9.70
115727732,0.66,0.06,9.53
115727734,0.53,0.09,9.90
115727734,0.52,-0.02,9.85
115727736,0.67,0.04,9.47
115727736,0.78,0.22,9.70
115727738,0.37,-0.04,9.59
115727738,0.61,0.06,9.54
115727740,0.79,0.08,9.87
115727741,0.66,0.04,9.74
115727742,0.53,0.09,9.56
115727743,0.52,0.09,9.80
115727745,0.67,0.01,9.83
115727745,0.77,0.12,9.46
115727747,0.70,0.21,9.62
115727747,0.44,0.03,9.83
115727749,0.41,-0.11,9.56
115727749,0.89,0.11,9.98
115727752,0.68,0.02,9.79
115727752,0.43,-0.03,9.53
115727754,0.58,0.05,9.88
115727754,0.75,0.01,9.90
115727756,0.74,0.06,9.50
115727756,0.64,0.13,9.73
115727758,0.44,-0.04,9.91
115727758,0.50,-0.05,9.60
115727760,0.81,0.15,9.56
115727760,0.74,0.11,9.86
115727762,0.47,-0.03,9.56
115727762,0.72,0.07,9.85
115727765,0.82,0.09,9.86
115727765,0.65,0.07,9.47
115727767,0.50,0.12,9.62
115727767,0.47,-0.02,9.93
115727769,0.58,-0.03,9.60
115727769,0.79,0.17,9.56
115727771,0.64,0.17,9.94
115727771,0.41,-0.07,9.74
115727773,0.55,-0.03,9.54
115727773,0.77,0.06,9.79
115727775,0.45,0.01,9.49
115727775,0.51,0.05,9.65
115727777,0.67,0.03,9.89
115727777,0.75,0.03,9.58
115727779,0.79,0.14,9.55
115727780,0.52,0.07,9.84
115727781,0.45,-0.06,9.75
115727781,0.64,0.08,9.52
115727783,0.86,0.20,9.73
115727783,0.62,0.04,9.85
115727785,0.57,0.02,9.56
115727785,0.74,0.06,9.96
115727787,0.74,0.07,9.62
115727787,0.63,0.09,9.57
115727790,0.49,-0.02,9.94
115727792,0.57,-0.11,9.68
115727792,0.79,0.08,9.46
115727794,0.86,0.21,9.76
115727794,0.53,0.01,9.88
115727796,0.45,-0.05,9.58
115727796,0.70,0.07,9.68
115727798,0.62,0.08,9.62
115727798,0.47,0.05,9.55
115727800,0.57,0.04,9.86
115727801,0.67,0.00,9.71
115727802,0.81,0.09,9.56
115727803,0.68,0.17,9.88
115727805,0.44,-0.03,9.76
115727805,0.57,-0.05,9.46
115727808,0.79,0.08,9.65
115727808,0.74,0.10,9.95
115727810,0.51,-0.02,9.58
115727810,0.64,0.05,9.86
115727811,0.75,0.00,9.76
115727812,0.68,0.06,9.48
115727813,0.59,0.09,9.81
115727813,0.44,-0.06,9.90
115727816,0.67,0.00,9.50
115727816,0.90,0.20,9.77
115727818,0.68,0.07,9.89
115727818,0.39,-0.01,9.58
115727820,0.53,0.09,9.61
115727821,0.89,0.08,9.90
115727822,0.56,0.05,9.45
115727823,0.49,0.04,9.71
115727824,0.55,-0.08,9.81
115727824,0.77,-0.03,9.50
115727826,0.72,0.17,9.69
115727826,0.52,0.06,9.98
115727828,0.46,-0.11,9.66
115727828,0.67,0.03,9.62
115727830,0.87,0.18,9.92
115727831,0.64,0.05,9.75
115727833,0.46,0.01,9.55
115727833,0.67,0.01,9.87
115727835,0.74,0.07,9.46
115727836,0.68,0.13,9.62
115727837,0.49,0.01,9.92
115727838,0.50,-0.10,9.50
115727840,0.80,0.10,9.39
115727840,0.75,0.15,9.90
115727842,0.51,-0.05,9.76
115727842,0.50,-0.05,9.54
115727844,0.71,0.07,9.72
115727844,0.80,0.06,9.88
115727845,0.55,0.14,9.75
115727846,0.48,-0.02,10.01
115727848,0.60,-0.05,9.59
115727850,0.80,0.11,9.62
115727851,0.66,0.12,9.98
115727852,0.41,-0.04,9.69
115727853,0.49,-0.01,9.42
115727854,0.75,0.16,9.78
115727854,0.80,0.11,9.90
115727856,0.57,0.06,9.48
115727857,0.53,0.09,9.65
115727858,0.76,0.03,9.58
115727859,0.80,0.16,9.57
115727861,0.58,0.06,9.84
115727861,0.40,-0.08,9.67
115727862,0.68,0.06,9.50
115727863,0.87,0.17,9.87
115727864,0.63,0.06,9.89
115727865,0.46,-0.02,9.49
115727867,0.55,0.03,9.71
115727868,0.66,0.02,10.02
115727870,0.76,0.08,9.60
115727870,0.51,0.06,9.88
115727871,0.53,-0.00,9.71
115727872,0.79,0.09,9.49
115727873,0.91,0.16,9.79
115727873,0.59,0.00,9.85
115727876,0.50,-0.02,9.50
115727876,0.67,0.12,9.72
115727878,0.83,0.09,9.99
115727878,0.72,0.06,9.63
115727880,0.65,0.13,9.57
115727880,0.56,0.02,9.82
115727882,0.79,0.16,9.46
115727882,0.74,0.23,9.88
115727884,0.46,-0.02,9.86
115727884,0.46,-0.05,9.53
115727886,0.79,0.11,9.63
115727887,0.83,0.13,9.94
115727888,0.55,-0.02,9.63
115727889,0.47,0.04,9.52
115727891,0.62,0.08,9.89
115727891,0.76,0.04,9.71
115727893,0.78,0.10,9.46
115727894,0.40,0.01,9.83
115727896,0.57,-0.00,9.49
115727896,0.86,0.17,9.66
115727898,0.75,0.15,10.02
115727898,0.48,-0.03,9.72
115727900,0.57,0.08,9.54
115727900,0.76,0.13,9.90
115727902,0.81,0.06,9.66
115727902,0.70,0.05,9.46
115727904,0.53,0.08,9.79
115727904,0.44,-0.03,9.80
115727906,0.81,0.20,9.69
115727906,0.55,0.07,9.90
115727908,0.40,-0.06,9.59
115727908,0.69,0.03,9.57
115727910,0.91,0.04,9.87
115727910,0.71,0.02,9.67
115727912,0.51,0.10,9.43
115727912,0.54,0.14,9.73
115727915,0.67,0.04,9.75
115727915,0.80,0.06,9.48
115727917,0.68,0.17,9.65
115727919,0.47,-0.03,9.56
115727919,0.81,0.12,9.57
115727920,0.89,0.16,9.94
115727921,0.63,0.03,9.74
115727923,0.46,0.00,9.52
115727923,0.60,0.08,9.89
115727925,0.77,0.04,9.91
115727925,0.74,0.03,9.53
115727927,0.63,0.13,9.71
115727927,0.45,-0.03,9.85
115727929,0.59,-0.07,9.54
115727929,0.74,0.11,9.95
115727932,0.45,-0.01,9.71
115727932,0.53,0.01,9.39
115727934,0.79,0.09,9.79
115727934,0.73,0.03,9.90
115727936,0.58,0.03,9.55
115727936,0.51,0.07,9.65
115727938,0.58,0.02,9.92
115727939,0.69,0.01,9.55
115727940,0.84,0.19,9.54
115727940,0.63,0.14,9.98
115727942,0.62,0.07,9.50
115727943,0.82,0.17,9.77
115727944,0.71,0.11,9.75
115727945,0.47,0.06,9.47
115727947,0.53,0.05,9.74
115727947,0.67,0.03,9.91
