DATETIME,X,Y,Z
155028132, 0.20,0.03,10.30
155028134, 0.45,-0.28,10.48
155028136, 0.48,-0.46,10.53
155028140, -0.04,-0.65,10.20
155028140, -0.32,-0.51,10.06
155028142, -0.40,-0.24,9.97
155028144, -0.22,-0.05,10.12
155028148, 0.03,0.01,10.29
155028150, 0.52,-0.31,10.56
155028152, 0.49,-0.57,10.50
155028152, -0.28,-0.48,9.96
155028156, -0.44,-0.30,9.81
155028158, -0.25,0.00,9.96
155028162, 0.11,-0.02,10.23
155028164, 0.35,-0.22,10.37
155028164, 0.54,-0.50,10.42
155028166, 0.46,-0.68,10.35
155028170, -0.11,-0.61,9.99
155028172, -0.33,-0.43,10.00
155028176, -0.26,-0.21,9.96
155028176, 0.24,0.05,10.39
155028178, 0.38,-0.40,10.44
155028180, 0.16,-0.60,10.34
155028184, -0.14,-0.60,10.20
155028186, -0.40,-0.40,9.96
155028188, -0.48,-0.19,9.90
155028190, -0.01,0.04,10.19
155028193, 0.30,-0.06,10.32
155028195, 0.45,-0.31,10.51
155028197, 0.08,-0.66,10.16
155028201, -0.37,-0.44,10.05
155028201, -0.32,-0.11,10.09
155028203, -0.14,0.06,10.18
155028207, 0.13,0.05,10.25
155028209, 0.41,-0.08,10.50
155028211, 0.37,-0.58,10.38
155028211, 0.06,-0.63,10.27
155028215, -0.28,-0.50,10.12
155028217, -0.45,-0.32,10.02
155028219, 0.32,-0.00,10.34
155028223, 0.45,-0.34,10.42
155028225, 0.45,-0.53,10.42
155028225, 0.19,-0.66,10.29
155028229, -0.11,-0.68,10.12
155028231, -0.44,-0.23,9.85
155028233, -0.26,-0.04,10.08
155028237, -0.04,0.03,10.29
155028240, 0.31,-0.07,10.31
155028240, 0.05,-0.67,10.34
155028243, -0.17,-0.52,10.08
155028246, -0.46,-0.32,9.93
155028248, -0.40,-0.07,10.06
155028251, -0.17,0.04,10.18
155028251, 0.37,-0.17,10.44
155028254, 0.47,-0.47,10.43
155028257, 0.28,-0.65,10.37
155028259, 0.02,-0.68,10.19
155028261, -0.27,-0.01,10.10
155028265, -0.09,0.01,10.26
155028265, 0.28,0.04,10.30
155028267, 0.47,-0.29,10.35
155028269, 0.40,-0.46,10.43
155028273, -0.13,-0.62,10.12
155028276, -0.37,-0.41,9.92
155028277, -0.39,-0.14,9.89
155028279, -0.24,0.04,10.13
155028281, 0.01,-0.01,10.19
155028283, 0.39,-0.50,10.40
155028287, 0.05,-0.61,10.22
155028289, -0.25,-0.55,9.97
155028289, -0.43,-0.40,9.90
155028291, -0.18,0.03,10.13
155028296, 0.17,0.04,10.29
155028298, 0.40,-0.18,10.47
155028300, 0.45,-0.40,10.46
155028300, 0.27,-0.58,10.31
155028304, -0.03,-0.67,10.16
155028306, -0.27,-0.01,10.05
155028310, -0.03,0.05,10.24
155028312, 0.34,-0.06,10.33
155028312, 0.47,-0.30,10.46
155028314, 0.19,-0.61,10.24
155028318, -0.14,-0.61,10.13
155028320, -0.35,-0.44,9.94
155028322, -0.38,-0.14,9.91
155028326, -0.20,0.08,10.06
155028326, 0.48,-0.45,10.46
155028329, 0.34,-0.57,10.40
155028331, 0.01,-0.64,10.19
155028335, -0.24,-0.52,9.97
155028337, -0.31,-0.03,9.95
155028337, -0.17,0.06,10.10
155028339, 0.17,0.01,10.28
155028343, 0.38,-0.16,10.46
155028345, 0.45,-0.45,10.53
155028347, 0.01,-0.62,10.17
155028347, -0.40,-0.21,9.94
155028351, -0.26,-0.04,10.07
155028353, 0.06,0.07,10.29
155028355, 0.49,-0.35,10.49
155028359, 0.44,-0.51,10.40
155028362, 0.19,-0.69,10.20
155028362, -0.12,-0.63,10.06
155028364, -0.34,-0.35,9.98
155028368, -0.22,-0.01,10.12
155028370, 0.43,-0.11,10.44
155028374, 0.48,-0.38,10.46
155028374, 0.37,-0.55,10.37
155028376, -0.30,-0.53,10.04
155028378, -0.43,-0.32,9.94
155028382, -0.30,-0.09,9.99
155028384, -0.10,-0.01,10.14
155028386, 0.22,0.02,10.38
155028386, 0.47,-0.41,10.46
155028390, 0.28,-0.56,10.34
155028393, -0.36,-0.43,9.98
155028394, -0.45,-0.18,9.98
155028398, 0.03,0.02,10.18
155028398, 0.30,-0.05,10.40
155028400, 0.38,-0.32,10.46
155028402, 0.38,-0.52,10.39
155028406, 0.18,-0.62,10.21
155028408, -0.45,-0.39,9.96
155028408, -0.47,-0.09,9.96
155028412, 0.16,0.01,10.34
155028414, 0.48,-0.16,10.49
155028416, 0.29,-0.54,10.40
155028420, 0.02,-0.56,10.24
155028422, -0.26,-0.48,10.02
155028422, -0.42,-0.30,9.93
155028426, -0.31,-0.02,9.96
155028428, 0.27,0.06,10.39
155028432, 0.44,-0.19,10.55
155028435, 0.44,-0.43,10.43
155028435, -0.12,-0.64,10.11
155028437, -0.44,-0.16,10.01
155028439, -0.24,0.05,10.11
155028442, -0.01,0.07,10.30
155028444, 0.32,-0.08,10.41
155028448, 0.43,-0.32,10.45
155028448, 0.14,-0.66,10.24
155028450, -0.13,-0.59,10.12
155028454, -0.38,-0.36,9.96
155028456, -0.17,0.08,10.14
155028458, 0.43,-0.19,10.42
155028458, 0.51,-0.42,10.45
155028462, 0.35,-0.62,10.28
155028464, 0.01,-0.67,10.13
155028468, -0.32,-0.52,10.00
155028470, -0.33,-0.03,9.98
155028472, -0.17,0.04,10.09
155028474, 0.17,-0.01,10.39
155028476, 0.44,-0.27,10.49
155028478, -0.13,-0.59,10.08
155028482, -0.37,-0.40,9.98
155028484, -0.41,-0.17,9.92
155028484, -0.22,0.01,10.07
155028486, 0.10,0.05,10.25
155028490, 0.46,-0.34,10.59
155028492, 0.38,-0.55,10.46
155028496, 0.13,-0.68,10.20
155028496, -0.21,-0.55,10.04
155028497, -0.13,0.07,10.08
155028502, 0.16,0.05,10.31
155028504, 0.44,-0.22,10.46
155028507, 0.47,-0.44,10.49
155028509, 0.34,-0.64,10.35
155028510, -0.29,-0.44,10.09
155028512, -0.41,-0.22,9.96
155028515, -0.27,-0.02,10.03
155028518, -0.07,0.05,10.18
155028521, 0.26,0.05,10.37
155028521, 0.17,-0.67,10.29
155028524, -0.19,-0.62,10.10
155028526, -0.39,-0.44,10.00
155028529, -0.38,-0.17,9.98
155028532, 0.02,0.04,10.28
155028535, 0.34,-0.11,10.52
155028535, 0.49,-0.34,10.57
155028538, 0.40,-0.56,10.39
155028539, 0.10,-0.71,10.19
155028543, -0.17,-0.60,10.01
155028545, -0.12,0.09,10.18
155028545, 0.20,0.04,10.36
155028547, 0.44,-0.20,10.50
155028551, 0.47,-0.44,10.55
155028553, -0.05,-0.62,10.12
155028555, -0.26,-0.52,9.97
155028559, -0.40,-0.26,10.04
155028559, -0.30,0.01,10.01
155028562, -0.06,0.05,10.25
155028565, 0.40,-0.51,10.47
155028567, 0.17,-0.64,10.19
155028569, -0.12,-0.57,10.02
155028571, -0.32,-0.42,9.83
155028573, -0.18,0.05,10.02
155028575, 0.10,0.02,10.19
155028579, 0.37,-0.09,10.40
155028581, 0.50,-0.31,10.52
155028581, 0.38,-0.53,10.43
155028584, -0.21,-0.51,10.09
155028586, -0.31,0.04,9.99
155028590, -0.08,0.10,10.14
155028593, 0.22,0.03,10.34
155028593, 0.42,-0.41,10.45
155028594, 0.25,-0.64,10.35
155028598, -0.07,-0.59,10.10
155028600, -0.35,-0.45,9.98
155028604, -0.46,-0.24,9.96
155028607, 0.00,0.04,10.20
155028607, 0.48,-0.38,10.48
155028610, 0.43,-0.55,10.34
155028612, 0.12,-0.69,10.20
155028615, -0.43,-0.38,9.93
155028618, -0.41,-0.05,9.93
155028618, -0.23,0.04,10.12
155028621, 0.11,0.05,10.37
155028623, 0.42,-0.13,10.44
155028626, 0.32,-0.63,10.46
155028629, 0.08,-0.68,10.26
155028629, -0.45,-0.25,9.99
155028632, -0.31,0.01,9.96
155028634, 0.24,0.00,10.37
155028637, 0.43,-0.21,10.45
155028639, 0.44,-0.46,10.43
155028639, 0.20,-0.69,10.37
155028642, -0.07,-0.64,10.12
155028645, -0.39,-0.22,10.02
155028647, -0.28,0.01,10.12
155028651, 0.02,0.01,10.31
155028653, 0.36,-0.40,10.46
155028653, 0.06,-0.63,10.27
155028655, -0.20,-0.52,9.99
155028659, -0.44,-0.36,9.94
155028662, -0.40,-0.07,10.01
155028664, -0.21,0.05,10.06
155028664, 0.42,-0.11,10.46
155028668, 0.47,-0.32,10.47
155028670, 0.35,-0.55,10.40
155028672, -0.31,-0.49,10.01
155028676, -0.30,-0.03,10.07
155028678, -0.09,0.02,10.22
155028678, 0.25,0.01,10.31
155028680, 0.41,-0.28,10.44
155028684, 0.39,-0.52,10.38
155028686, -0.11,-0.59,10.20
155028688, -0.38,-0.43,10.00
155028693, -0.47,-0.22,10.05
155028693, 0.08,0.04,10.25
155028695, 0.43,-0.34,10.46
155028697, 0.35,-0.57,10.48
155028701, 0.08,-0.66,10.34
155028703, -0.17,-0.52,10.15
155028703, -0.38,-0.34,10.00
155028707, -0.16,0.08,10.09
155028709, 0.10,0.07,10.24
155028711, 0.43,-0.11,10.38
155028715, 0.44,-0.39,10.47
155028715, 0.02,-0.66,10.18
155028717, -0.42,-0.26,9.86
155028721, -0.28,0.01,9.99
155028723, -0.02,0.07,10.22
155028725, 0.27,-0.01,10.37
155028727, 0.42,-0.26,10.49
155028729, 0.17,-0.68,10.37
155028731, -0.09,-0.59,10.18
155028733, -0.33,-0.41,9.96
155028737, -0.39,-0.19,9.96
155028739, 0.37,-0.13,10.49
155028739, 0.45,-0.42,10.47
155028743, 0.34,-0.58,10.40
155028745, -0.01,-0.61,10.18
155028747, -0.23,-0.55,9.99
155028751, -0.34,-0.05,9.95
155028751, -0.12,0.11,10.12
155028753, 0.16,0.03,10.35
155028757, 0.37,-0.19,10.44
155028759, -0.10,-0.61,10.13
155028762, -0.37,-0.44,9.98
155028765, -0.44,-0.23,9.90
155028765, -0.30,-0.03,9.95
155028768, 0.27,-0.09,10.44
155028770, 0.39,-0.32,10.45
155028773, 0.43,-0.55,10.36
155028776, 0.24,-0.69,10.28
155028776, -0.13,-0.59,10.08
155028779, -0.38,-0.19,9.96
155028781, 0.17,0.08,10.29
155028784, 0.39,-0.12,10.51
155028787, 0.48,-0.41,10.52
155028787, 0.06,-0.61,10.15
155028790, -0.19,-0.52,10.01
155028792, -0.36,-0.32,9.90
155028794, -0.39,-0.07,9.93
155028798, -0.13,-0.02,10.12
155028800, 0.44,-0.21,10.47
155028800, 0.19,-0.62,10.32
155028802, -0.13,-0.62,10.12
155028806, -0.36,-0.41,9.95
155028808, -0.24,0.02,10.06
155028810, -0.04,0.03,10.18
155028812, 0.29,0.00,10.37
155028814, 0.44,-0.31,10.49
155028816, 0.45,-0.48,10.44
155028820, 0.17,-0.61,10.30
155028822, -0.39,-0.38,10.01
155028824, -0.15,0.05,10.07
155028824, 0.15,-0.01,10.31
155028829, 0.40,-0.39,10.46
155028831, 0.29,-0.62,10.34
155028833, -0.00,-0.73,10.16
155028837, -0.28,-0.52,10.07
155028839, -0.49,-0.30,9.94
155028839, -0.18,0.07,10.26
155028841, 0.18,0.02,10.36
155028845, 0.41,-0.53,10.47
155028847, 0.23,-0.65,10.32
155028851, -0.14,-0.61,10.10
155028851, -0.41,-0.17,9.94
155028853, -0.29,0.04,10.04
155028855, 0.02,0.09,10.20
155028859, 0.32,0.01,10.36
155028862, 0.43,-0.30,10.49
155028862, 0.08,-0.69,10.26
155028864, -0.13,-0.56,10.02
155028868, -0.36,-0.09,10.15
155028870, -0.11,0.08,10.20
155028872, 0.39,-0.17,10.41
155028876, 0.42,-0.48,10.42
155028876, 0.28,-0.57,10.31
155028878, -0.03,-0.67,10.17
155028882, -0.28,-0.48,10.03
155028884, -0.33,0.01,10.01
155028886, -0.12,0.09,10.19
155028886, 0.42,-0.29,10.53
155028890, 0.16,-0.66,10.27
155028892, -0.13,-0.58,10.07
155028894, -0.36,-0.40,9.95
155028898, -0.45,-0.18,9.86
155028900, -0.29,0.05,10.05
155028900, 0.31,-0.07,10.48
155028902, 0.49,-0.35,10.55
155028906, 0.45,-0.62,10.46
155028908, 0.17,-0.72,10.30
155028912, -0.46,0.01,9.99
155028912, -0.19,0.13,10.13
155028914, 0.12,0.07,10.34
155028916, 0.41,-0.12,10.45
155028920, 0.47,-0.37,10.48
155028922, 0.28,-0.60,10.41
155028922, -0.35,-0.54,10.19
155028926, -0.49,-0.33,10.07
155028928, -0.41,0.17,9.96
155028930, -0.30,0.44,9.84
155028934, 0.49,-0.42,10.50
155028934, 0.13,-0.50,10.36
155028936, -0.24,-0.45,10.13
155028938, -0.55,-0.28,10.15
155028943, -0.67,0.04,10.17
155028945, -0.28,0.32,10.11
155028947, 0.00,0.11,10.14
155028947, 0.17,-0.30,10.12
155028951, 0.15,-0.57,10.14
155028953, -0.47,-0.21,9.98
155028955, -0.44,0.08,9.99
155028959, -0.23,0.16,10.30
155028959, 0.15,0.10,10.56
155028962, 0.36,-0.04,10.59
155028965, 0.18,-0.45,10.30
155028967, -0.14,-0.47,10.13
155028969, -0.37,-0.40,9.98
155028971, -0.45,-0.17,9.82
155028973, -0.28,0.15,9.96
155028975, 0.56,-0.56,10.60
155028979, 0.51,-0.73,10.43
155028981, 0.23,-0.78,10.24
155028983, -0.08,-0.58,10.13
155028983, -0.31,-0.04,9.89
155028987, -0.18,0.11,10.09
155028989, 0.04,0.07,10.18
155028991, 0.23,-0.05,10.37
155028995, 0.34,-0.23,10.49
155028996, -0.17,-0.58,10.10
155028998, -0.33,-0.33,10.03
155029000, -0.27,-0.00,10.13
155029002, -0.08,0.14,10.19
155029007, 0.35,-0.14,10.47
155029009, 0.36,-0.38,10.45
155029010, 0.23,-0.60,10.26
155029012, -0.07,-0.61,10.22
155029015, -0.33,-0.43,10.01
155029018, -0.32,0.06,9.88
155029021, 0.32,-0.05,10.39
155029021, 0.45,-0.25,10.49
155029024, 0.39,-0.50,10.38
155029026, -0.18,-0.59,10.11
155029029, -0.40,-0.39,10.01
155029032, -0.38,-0.08,10.00
155029034, -0.18,0.07,10.16
155029034, 0.12,0.06,10.29
155029037, 0.46,-0.40,10.52
155029040, 0.01,-0.65,10.20
155029042, -0.21,-0.51,10.07
155029044, -0.39,-0.28,9.99
155029044, -0.01,0.02,10.20
155029048, 0.28,0.00,10.36
155029050, 0.44,-0.21,10.53
155029052, 0.46,-0.45,10.46
155029056, 0.35,-0.66,10.25
155029058, -0.05,-0.61,10.10
155029058, -0.47,-0.24,9.88
155029063, 0.05,-0.02,10.23
155029065, 0.36,-0.10,10.35
155029067, 0.46,-0.35,10.45
155029071, 0.14,-0.66,10.29
155029071, -0.19,-0.55,10.14
155029073, -0.39,-0.37,10.03
155029075, -0.39,-0.09,10.04
155029079, -0.17,0.04,10.13
155029081, 0.39,-0.09,10.41
155029085, 0.33,-0.64,10.39
155029085, -0.01,-0.69,10.21
155029087, -0.24,-0.51,9.97
155029089, -0.36,-0.06,10.00
155029093, -0.13,0.03,10.21
155029095, 0.27,-0.01,10.32
155029097, 0.47,-0.28,10.52
155029097, 0.45,-0.47,10.47
155029101, -0.07,-0.58,10.23
155029103, -0.44,-0.19,10.01
155029107, -0.20,0.04,10.07
155029109, 0.41,-0.10,10.49
155029109, 0.51,-0.33,10.52
155029111, 0.37,-0.55,10.41
155029113, 0.11,-0.66,10.25
155029117, -0.17,-0.54,10.11
155029119, -0.40,-0.07,10.02
155029123, -0.23,0.07,10.17
155029123, 0.07,0.05,10.27
155029125, 0.50,-0.48,10.51
155029127, -0.02,-0.67,10.09
155029131, -0.28,-0.48,10.00
155029133, -0.46,-0.28,9.96
155029133, -0.29,0.04,10.01
155029137, -0.06,0.09,10.09
155029139, 0.40,-0.28,10.55
155029142, 0.37,-0.47,10.55
155029144, 0.13,-0.59,10.35
155029148, -0.41,-0.34,9.94
155029148, -0.24,0.02,10.09
155029150, 0.06,0.04,10.26
155029154, 0.32,-0.11,10.44
155029156, 0.40,-0.38,10.45
155029158, 0.32,-0.56,10.33
155029158, 0.03,-0.71,10.23
155029162, -0.42,-0.34,9.94
155029164, -0.37,-0.09,10.03
155029166, -0.16,0.08,10.16
155029170, 0.45,-0.42,10.48
155029170, 0.27,-0.68,10.45
155029172, -0.01,-0.67,10.19
155029176, -0.27,-0.47,10.04
155029178, -0.38,-0.22,9.91
155029180, -0.02,0.02,10.22
155029183, 0.28,-0.04,10.38
155029185, 0.43,-0.30,10.51
155029187, 0.51,-0.52,10.54
155029189, -0.43,-0.38,9.98
155029191, -0.44,-0.14,9.99
155029195, -0.20,0.00,10.07
155029195, 0.10,-0.02,10.24
155029197, 0.38,-0.13,10.36
155029201, 0.25,-0.59,10.34
155029203, 0.02,-0.72,10.22
155029205, -0.26,-0.60,10.03
155029209, -0.41,-0.36,9.97
155029209, -0.38,-0.07,9.97
155029211, 0.45,-0.24,10.47
155029213, 0.44,-0.45,10.46
155029217, 0.22,-0.61,10.31
155029219, -0.07,-0.57,10.16
155029219, -0.35,-0.21,9.97
155029223, -0.31,0.07,10.10
155029225, -0.10,0.10,10.24
155029227, 0.27,-0.02,10.37
155029232, 0.45,-0.32,10.50
155029234, 0.42,-0.54,10.47
155029234, -0.34,-0.34,9.98
155029236, -0.40,-0.04,9.92
155029240, -0.20,0.09,10.07
155029242, 0.41,-0.15,10.45
155029244, 0.54,-0.37,10.46
155029244, 0.33,-0.56,10.39
155029248, 0.06,-0.67,10.18
155029250, -0.27,-0.54,10.00
155029252, -0.33,-0.04,9.92
155029256, 0.28,0.02,10.35
155029256, 0.43,-0.29,10.48
155029258, 0.51,-0.52,10.43
155029262, 0.23,-0.68,10.29
155029264, -0.41,-0.46,9.90
155029267, -0.45,-0.26,9.87
155029270, -0.26,-0.04,9.97
155029271, 0.02,0.09,10.21
155029273, 0.35,-0.05,10.44
155029276, 0.40,-0.51,10.49
155029278, -0.25,-0.45,10.05
155029282, -0.47,-0.27,9.96
155029282, -0.50,0.00,9.87
155029285, 0.03,0.05,10.29
155029286, 0.35,-0.18,10.43
155029290, 0.36,-0.43,10.50
155029292, 0.26,-0.59,10.45
155029292, 0.07,-0.69,10.21
155029294, -0.34,-0.40,9.97
155029298, -0.11,0.12,10.32
155029301, 0.20,0.02,10.46
155029304, 0.41,-0.23,10.45
155029304, 0.24,-0.57,10.29
155029306, -0.08,-0.58,10.17
155029309, -0.31,-0.46,10.10
155029312, -0.39,-0.22,9.93
155029314, -0.29,0.01,10.00
155029317, 0.27,0.01,10.51
155029317, 0.40,-0.29,10.54
155029320, 0.08,-0.71,10.12
155029323, -0.16,-0.58,10.07
155029325, -0.41,-0.10,9.99
155029329, -0.20,0.07,10.04
155029329, 0.11,0.05,10.25
155029331, 0.35,-0.11,10.49
155029333, 0.42,-0.36,10.47
155029337, -0.08,-0.62,10.21
155029339, -0.35,-0.53,10.09
155029341, -0.26,-0.01,10.09
155029343, -0.03,-0.01,10.25
155029345, 0.48,-0.28,10.54
155029347, 0.48,-0.53,10.47
155029351, 0.26,-0.67,10.30
155029353, -0.05,-0.61,10.15
155029355, -0.37,-0.48,10.01
155029355, -0.27,-0.02,10.01
155029359, 0.02,0.06,10.21
155029362, 0.37,-0.04,10.38
155029363, 0.34,-0.55,10.48
155029367, -0.20,-0.55,10.12
155029367, -0.44,-0.34,9.96
155029369, -0.35,-0.08,9.99
155029373, -0.09,0.06,10.11
155029375, 0.17,0.03,10.31
155029377, 0.42,-0.47,10.50
155029379, 0.30,-0.60,10.37
155029381, -0.04,-0.65,10.19
155029383, -0.42,-0.25,9.94
155029387, 0.04,0.04,10.23
155029389, 0.32,-0.03,10.44
155029391, 0.46,-0.31,10.42
155029391, 0.46,-0.50,10.37
155029396, 0.19,-0.65,10.22
155029398, -0.37,-0.40,9.97
155029400, -0.42,-0.15,10.00
155029404, -0.22,0.06,10.11
155029404, 0.03,0.01,10.27
155029406, 0.36,-0.53,10.40
155029410, 0.01,-0.62,10.08
155029412, -0.25,-0.48,10.01
155029414, -0.38,-0.28,9.98
155029414, -0.35,0.01,9.94
155029418, 0.18,0.07,10.28
155029420, 0.40,-0.21,10.47
155029422, 0.45,-0.47,10.47
155029426, 0.29,-0.62,10.32
155029428, 0.01,-0.64,10.24
155029428, -0.30,0.06,10.02
155029432, -0.02,0.01,10.21
155029434, 0.29,-0.06,10.47
155029436, 0.42,-0.31,10.53
155029440, 0.41,-0.52,10.52
155029440, -0.11,-0.58,10.10
155029442, -0.34,-0.37,9.94
155029444, -0.42,-0.12,9.90
155029448, -0.26,0.02,10.02
155029450, 0.41,-0.47,10.52
155029450, 0.31,-0.56,10.36
155029454, 0.06,-0.68,10.20
155029456, -0.26,-0.50,10.01
155029458, -0.39,-0.28,9.95
155029462, -0.11,0.07,10.10
155029465, 0.20,0.04,10.30
155029465, 0.43,-0.19,10.44
155029467, 0.44,-0.43,10.49
155029471, 0.26,-0.60,10.28
155029473, -0.33,-0.14,9.88
155029475, -0.23,0.07,10.09
155029475, -0.04,0.07,10.24
155029479, 0.34,-0.06,10.39
155029481, 0.47,-0.54,10.46
155029485, 0.19,-0.72,10.27
155029487, -0.13,-0.58,10.11
155029489, -0.40,-0.40,9.99
155029489, -0.40,-0.12,9.99
155029493, 0.38,-0.16,10.50
155029495, 0.51,-0.38,10.51
155029498, 0.30,-0.61,10.37
155029499, 0.01,-0.66,10.18
155029502, -0.43,-0.22,9.93
155029504, -0.30,0.00,10.07
155029506, -0.09,0.05,10.19
155029509, 0.18,-0.02,10.28
155029512, 0.39,-0.26,10.45
155029512, 0.23,-0.66,10.35
155029515, -0.34,-0.47,9.96
155029518, -0.38,-0.18,9.93
155029520, -0.22,0.04,10.07
155029523, 0.33,-0.03,10.43
155029526, 0.43,-0.33,10.46
155029526, 0.41,-0.54,10.34
155029529, 0.11,-0.67,10.23
155029531, -0.21,-0.53,10.12
155029534, -0.38,-0.10,9.92
155029537, 0.17,-0.01,10.33
155029537, 0.40,-0.21,10.50
155029539, 0.49,-0.38,10.47
155029543, -0.00,-0.67,10.17
155029545, -0.30,-0.50,10.00
155029547, -0.45,-0.27,10.01
155029551, -0.35,-0.00,10.08
155029551, -0.14,0.04,10.16
155029553, 0.39,-0.29,10.44
155029555, 0.41,-0.48,10.46
155029559, -0.15,-0.61,10.07
155029561, -0.40,-0.44,10.02
155029565, -0.17,0.01,10.04
155029565, 0.06,0.05,10.26
155029567, 0.36,-0.11,10.44
155029571, 0.46,-0.39,10.43
155029573, 0.34,-0.56,10.44
155029575, -0.19,-0.58,10.03
155029575, -0.39,-0.37,9.88
155029579, -0.14,0.04,10.09
155029582, 0.21,0.02,10.31
155029583, 0.43,-0.40,10.46
155029587, 0.28,-0.61,10.34
155029588, -0.01,-0.64,10.22
155029590, -0.34,-0.45,10.02
155029593, -0.44,-0.24,9.93
155029595, -0.02,0.07,10.09
155029597, 0.33,-0.02,10.35
155029601, 0.46,-0.28,10.48
155029601, 0.15,-0.70,10.28
155029604, -0.39,-0.41,9.94
155029607, -0.36,-0.17,9.98
155029609, -0.22,0.02,10.11
155029612, 0.05,0.04,10.27
155029612, 0.37,-0.15,10.48
155029615, 0.34,-0.55,10.36
155029617, 0.06,-0.65,10.22
155029620, -0.23,-0.52,10.06
155029623, -0.29,-0.04,9.95
155029623, 0.19,0.03,10.34
155029626, 0.45,-0.18,10.45
155029629, 0.49,-0.45,10.47
155029631, 0.29,-0.69,10.33
155029634, -0.02,-0.62,10.10
155029637, -0.28,-0.42,10.09
155029637, -0.28,0.04,9.94
155029640, -0.04,0.10,10.18
155029643, 0.30,-0.03,10.39
155029644, 0.36,-0.56,10.42
155029648, -0.12,-0.52,10.03
155029648, -0.40,-0.38,9.97
155029650, -0.43,-0.08,9.99
155029652, -0.20,0.09,10.14
155029656, 0.33,-0.14,10.47
155029658, 0.40,-0.41,10.51
155029660, 0.35,-0.60,10.34
155029660, 0.08,-0.65,10.17
155029665, -0.45,-0.27,9.99
155029667, -0.14,0.10,10.12
155029669, 0.18,0.07,10.29
155029673, 0.42,-0.22,10.50
155029673, 0.44,-0.45,10.47
155029675, 0.22,-0.64,10.39
155029679, -0.33,-0.42,10.00
155029681, -0.40,-0.18,9.91
155029683, -0.24,0.03,10.03
155029685, -0.01,0.10,10.24
155029687, 0.43,-0.53,10.43
155029689, 0.10,-0.68,10.31
155029691, -0.20,-0.60,10.17
155029695, -0.39,-0.39,9.98
155029697, -0.43,-0.08,9.94
155029697, 0.15,0.03,10.33
155029701, 0.39,-0.11,10.42
155029703, 0.49,-0.40,10.52
155029705, 0.36,-0.58,10.41
155029709, 0.05,-0.70,10.13
155029709, -0.34,0.05,10.02
155029711, -0.10,0.05,10.18
155029713, 0.23,0.00,10.31
155029717, 0.45,-0.21,10.41
155029720, 0.23,-0.66,10.29
155029720, -0.12,-0.64,10.07
155029722, -0.34,-0.41,9.98
155029726, -0.39,-0.14,9.96
155029728, -0.28,0.00,10.07
155029732, 0.45,-0.35,10.48
155029734, 0.38,-0.54,10.38
155029734, 0.11,-0.62,10.15
155029736, -0.22,-0.54,10.01
155029740, -0.41,-0.07,9.93
155029742, -0.17,0.04,10.09
155029744, 0.14,0.01,10.26
155029744, 0.42,-0.19,10.41
155029748, 0.48,-0.39,10.39
155029751, 0.00,-0.66,10.19
155029753, -0.42,-0.22,10.01
155029757, -0.33,-0.01,10.12
155029759, -0.04,0.07,10.21
155029759, 0.49,-0.28,10.52
155029761, 0.44,-0.53,10.50
155029765, 0.11,-0.67,10.37
155029767, -0.13,-0.61,10.19
155029769, -0.35,-0.45,10.09
155029769, -0.27,0.02,10.07
155029773, 0.38,-0.17,10.43
155029775, 0.51,-0.42,10.46
155029778, 0.42,-0.58,10.34
155029782, -0.23,-0.54,10.07
155029784, -0.46,-0.30,9.96
155029784, -0.39,-0.03,9.98
155029786, -0.17,0.03,10.17
155029790, 0.15,0.00,10.37
155029792, 0.51,-0.42,10.47
155029794, 0.30,-0.60,10.42
155029796, -0.30,-0.49,10.05
155029798, -0.40,-0.26,9.95
155029800, -0.04,0.04,10.24
155029804, 0.29,-0.04,10.48
155029806, 0.47,-0.34,10.54
155029808, 0.44,-0.53,10.50
155029808, 0.21,-0.64,10.38
155029812, -0.37,-0.42,10.03
155029814, -0.36,-0.15,10.00
155029818, 0.12,0.00,10.31
155029820, 0.38,-0.10,10.48
155029820, 0.37,-0.55,10.35
155029822, 0.03,-0.69,10.20
155029824, -0.27,-0.50,10.03
155029828, -0.40,-0.27,10.01
155029831, -0.35,-0.06,10.01
155029834, 0.23,-0.06,10.28
155029834, 0.41,-0.23,10.45
155029837, 0.40,-0.44,10.49
155029839, -0.07,-0.64,10.16
155029843, -0.43,-0.17,9.88
155029845, -0.22,0.00,10.02
155029845, 0.04,0.02,10.27
155029848, 0.33,-0.09,10.47
155029851, 0.44,-0.33,10.48
155029854, 0.14,-0.64,10.29
155029856, -0.17,-0.55,10.04
155029858, -0.34,-0.40,9.95
155029858, -0.15,0.08,10.08
155029860, 0.37,-0.14,10.41
155029865, 0.46,-0.38,10.46
155029867, 0.38,-0.61,10.37
155029869, 0.03,-0.67,10.18
155029871, -0.29,-0.49,10.00
155029873, -0.35,-0.05,10.01
155029875, -0.11,0.09,10.18
155029879, 0.20,0.08,10.37
155029881, 0.48,-0.19,10.55
155029883, -0.13,-0.66,10.20
155029883, -0.41,-0.42,10.03
155029887, -0.45,-0.18,9.97
155029889, -0.27,0.09,9.96
155029892, -0.05,0.11,10.17
155029896, 0.41,-0.35,10.46
155029896, 0.42,-0.57,10.37
155029898, 0.12,-0.70,10.24
155029900, -0.15,-0.56,10.12
155029904, -0.13,0.07,10.16
155029906, 0.15,0.07,10.29
155029906, 0.34,-0.20,10.49
155029910, 0.44,-0.43,10.51
